Date,pasir_kemudi_t2m,pasir_kemudi_d2m,pasir_kemudi_sp,pasir_kemudi_u10,pasir_kemudi_v10,pasir_kemudi_tcwv,pasir_kemudi_rh,pasir_kemudi_ws,pasir_kemudi_tp,felda_panching_t2m,felda_panching_d2m,felda_panching_sp,felda_panching_u10,felda_panching_v10,felda_panching_tcwv,felda_panching_rh,felda_panching_ws,felda_panching_tp,komtur_t2m,komtur_d2m,komtur_sp,komtur_u10,komtur_v10,komtur_tcwv,komtur_rh,komtur_ws,komtur_tp,sg_belat_t2m,sg_belat_d2m,sg_belat_sp,sg_belat_u10,sg_belat_v10,sg_belat_tcwv,sg_belat_rh,sg_belat_ws,sg_belat_tp,sg_cherating_t2m,sg_cherating_d2m,sg_cherating_sp,sg_cherating_u10,sg_cherating_v10,sg_cherating_tcwv,sg_cherating_rh,sg_cherating_ws,sg_cherating_tp
2025-02-02,26.05841,21.559784,1005.5084,-0.5013542,-2.3559341,42.535862,77.5182,2.5900629,0.0,26.05841,21.559784,1005.5084,-0.5013542,-2.3559341,42.535862,77.5182,2.5900629,0.0,26.05841,21.559784,1005.5084,-0.5013542,-2.3559341,42.535862,77.5182,2.5900629,0.0,26.05841,21.559784,1005.5084,-0.5013542,-2.3559341,42.535862,77.5182,2.5900629,0.0,25.918274,21.584686,1008.17847,-0.81580734,-4.961891,40.298557,77.083275,5.174905,0.0
2025-02-03,26.21997,21.621185,1006.14453,-0.97372437,-2.8047142,41.522858,76.81031,3.1479979,0.002861023,26.21997,21.621185,1006.14453,-0.97372437,-2.8047142,41.522858,76.81031,3.1479979,0.002861023,26.21997,21.621185,1006.14453,-0.97372437,-2.8047142,41.522858,76.81031,3.1479979,0.002861023,26.21997,21.621185,1006.14453,-0.97372437,-2.8047142,41.522858,76.81031,3.1479979,0.002861023,25.878662,22.224213,1008.83954,-1.1880798,-4.947048,41.952057,80.33913,5.2404203,0.11348724
2025-02-04,25.17862,22.742432,1007.11035,-0.8691788,-3.54327,54.2892,86.73932,3.8514132,1.82724,25.17862,22.742432,1007.11035,-0.8691788,-3.54327,54.2892,86.73932,3.8514132,1.82724,25.17862,22.742432,1007.11035,-0.8691788,-3.54327,54.2892,86.73932,3.8514132,1.82724,25.17862,22.742432,1007.11035,-0.8691788,-3.54327,54.2892,86.73932,3.8514132,1.82724,25.239655,22.961182,1009.7228,-2.1902237,-5.9485435,54.867325,87.26024,6.455343,2.1076202
2025-02-05,25.557953,21.264984,1007.1833,-1.2329788,-3.2767715,50.677,77.662575,3.5918183,0.21886826,25.557953,21.264984,1007.1833,-1.2329788,-3.2767715,50.677,77.662575,3.5918183,0.21886826,25.557953,21.264984,1007.1833,-1.2329788,-3.2767715,50.677,77.662575,3.5918183,0.21886826,25.557953,21.264984,1007.1833,-1.2329788,-3.2767715,50.677,77.662575,3.5918183,0.21886826,25.871918,21.8768,1009.77576,-2.052559,-5.855629,51.429928,78.694916,6.2533474,0.22268295
2025-02-06,25.509186,21.225372,1006.178,-1.154705,-3.6447792,47.893692,77.73899,3.95211,0.0,25.509186,21.225372,1006.178,-1.154705,-3.6447792,47.893692,77.73899,3.95211,0.0,25.509186,21.225372,1006.178,-1.154705,-3.6447792,47.893692,77.73899,3.95211,0.0,25.509186,21.225372,1006.178,-1.154705,-3.6447792,47.893692,77.73899,3.95211,0.0,26.10147,21.1409,1008.948,-1.4923515,-5.957035,48.512344,74.188484,6.178061,0.0
2025-02-07,25.688507,21.473694,1007.08685,-1.2974243,-3.4363403,45.601585,78.263885,3.844183,0.0019073486,25.688507,21.473694,1007.08685,-1.2974243,-3.4363403,45.601585,78.263885,3.844183,0.0019073486,25.688507,21.473694,1007.08685,-1.2974243,-3.4363403,45.601585,78.263885,3.844183,0.0019073486,25.688507,21.473694,1007.08685,-1.2974243,-3.4363403,45.601585,78.263885,3.844183,0.0019073486,26.248077,21.621155,1009.84686,-1.6453247,-5.7859497,44.680687,75.737885,6.097175,0.015258789
2025-02-08,26.1138,21.43814,1007.249,-1.0001068,-4.3462906,44.305447,76.265335,4.5381017,0.016212463,26.1138,21.43814,1007.249,-1.0001068,-4.3462906,44.305447,76.265335,4.5381017,0.016212463,26.1138,21.43814,1007.249,-1.0001068,-4.3462906,44.305447,76.265335,4.5381017,0.016212463,26.1138,21.43814,1007.249,-1.0001068,-4.3462906,44.305447,76.265335,4.5381017,0.016212463,25.998566,21.93863,1010.0066,-1.6839447,-6.8648453,44.170193,78.35949,7.091801,0.269413
2025-02-09,25.909363,21.544403,1007.752,-1.9789925,-4.1663704,47.463722,77.46212,4.6770086,0.0500679,25.909363,21.544403,1007.752,-1.9789925,-4.1663704,47.463722,77.46212,4.6770086,0.0500679,25.909363,21.544403,1007.752,-1.9789925,-4.1663704,47.463722,77.46212,4.6770086,0.0500679,25.909363,21.544403,1007.752,-1.9789925,-4.1663704,47.463722,77.46212,4.6770086,0.0500679,26.042175,21.870087,1010.447,-3.6618538,-6.396839,46.793312,77.83455,7.4836946,0.33187866
2025-02-10,25.832184,21.417084,1008.115,-1.858017,-3.898079,48.276943,77.146454,4.403828,0.029563904,25.832184,21.417084,1008.115,-1.858017,-3.898079,48.276943,77.146454,4.403828,0.029563904,25.832184,21.417084,1008.115,-1.858017,-3.898079,48.276943,77.146454,4.403828,0.029563904,25.832184,21.417084,1008.115,-1.858017,-3.898079,48.276943,77.146454,4.403828,0.029563904,26.14273,21.512787,1010.775,-3.3394623,-5.6627274,47.02499,75.695694,6.5810046,0.035762787
2025-02-11,25.884521,22.166412,1008.2944,-1.4584541,-1.9648476,47.708427,80.674515,2.653598,0.0538826,25.884521,22.166412,1008.2944,-1.4584541,-1.9648476,47.708427,80.674515,2.653598,0.0538826,25.884521,22.166412,1008.2944,-1.4584541,-1.9648476,47.708427,80.674515,2.653598,0.0538826,25.884521,22.166412,1008.2944,-1.4584541,-1.9648476,47.708427,80.674515,2.653598,0.0538826,26.008057,21.921295,1010.9194,-2.7270088,-2.5583534,46.379326,78.23094,3.7848353,0.013828278
2025-02-12,26.269867,22.390839,1008.1833,-1.2403069,-1.1418762,45.153717,80.234795,1.9163074,0.0,26.269867,22.390839,1008.1833,-1.2403069,-1.1418762,45.153717,80.234795,1.9163074,0.0,26.269867,22.390839,1008.1833,-1.2403069,-1.1418762,45.153717,80.234795,1.9163074,0.0,26.269867,22.390839,1008.1833,-1.2403069,-1.1418762,45.153717,80.234795,1.9163074,0.0,26.10727,22.194061,1010.8783,-2.1323967,-1.0574036,44.046295,79.08233,2.4761038,0.0047683716
2025-02-13,26.691956,22.944458,1007.79156,-1.4779053,-1.66082,49.954063,80.748795,2.373152,0.0076293945,26.691956,22.944458,1007.79156,-1.4779053,-1.66082,49.954063,80.748795,2.373152,0.0076293945,26.691956,22.944458,1007.79156,-1.4779053,-1.66082,49.954063,80.748795,2.373152,0.0076293945,26.691956,22.944458,1007.79156,-1.4779053,-1.66082,49.954063,80.748795,2.373152,0.0076293945,26.519592,22.76184,1010.54407,-2.9447021,-1.8971481,49.170372,79.88479,3.5459151,0.04053116
2025-02-14,27.06903,23.257965,1007.0016,-1.5137978,-2.13826,55.097836,80.45748,2.8605306,0.020980835,27.06903,23.257965,1007.0016,-1.5137978,-2.13826,55.097836,80.45748,2.8605306,0.020980835,27.06903,23.257965,1007.0016,-1.5137978,-2.13826,55.097836,80.45748,2.8605306,0.020980835,27.06903,23.257965,1007.0016,-1.5137978,-2.13826,55.097836,80.45748,2.8605306,0.020980835,26.539246,22.803864,1009.8091,-2.4437294,-2.1756134,54.347347,79.993004,3.4127452,0.02336502
2025-02-15,25.834167,23.581238,1006.53174,-0.5833969,-1.4934998,52.611626,87.74899,1.9335966,0.31375885,25.834167,23.581238,1006.53174,-0.5833969,-1.4934998,52.611626,87.74899,1.9335966,0.31375885,25.834167,23.581238,1006.53174,-0.5833969,-1.4934998,52.611626,87.74899,1.9335966,0.31375885,25.834167,23.581238,1006.53174,-0.5833969,-1.4934998,52.611626,87.74899,1.9335966,0.31375885,26.430847,23.000183,1009.1317,-2.3238754,-1.7640076,47.711723,81.46692,2.9774232,0.092983246
2025-02-16,26.708862,23.063538,1007.16235,-0.72410965,-2.3173637,41.550167,81.36451,2.6940658,0.03862381,26.708862,23.063538,1007.16235,-0.72410965,-2.3173637,41.550167,81.36451,2.6940658,0.03862381,26.708862,23.063538,1007.16235,-0.72410965,-2.3173637,41.550167,81.36451,2.6940658,0.03862381,26.708862,23.063538,1007.16235,-0.72410965,-2.3173637,41.550167,81.36451,2.6940658,0.03862381,26.493042,22.966858,1009.8723,-1.1555061,-4.237774,43.33679,81.0267,4.613127,0.084877014
2025-02-17,26.598267,23.404297,1007.948,-1.4819908,-4.1664734,55.728065,83.13992,4.5222454,0.26845932,26.598267,23.404297,1007.948,-1.4819908,-4.1664734,55.728065,83.13992,4.5222454,0.26845932,26.598267,23.404297,1007.948,-1.4819908,-4.1664734,55.728065,83.13992,4.5222454,0.26845932,26.598267,23.404297,1007.948,-1.4819908,-4.1664734,55.728065,83.13992,4.5222454,0.26845932,26.094849,23.39746,1010.72546,-2.4641685,-6.2323914,55.151405,85.170555,6.93032,1.3346672
2025-02-18,26.352081,23.017273,1008.1294,-1.3445778,-2.858364,55.307076,82.30067,3.2692397,0.26369095,26.352081,23.017273,1008.1294,-1.3445778,-2.858364,55.307076,82.30067,3.2692397,0.26369095,26.352081,23.017273,1008.1294,-1.3445778,-2.858364,55.307076,82.30067,3.2692397,0.26369095,26.352081,23.017273,1008.1294,-1.3445778,-2.858364,55.307076,82.30067,3.2692397,0.26369095,26.361847,22.962585,1010.7969,-2.9502907,-4.4076805,55.332954,81.63398,5.3235917,0.57554245
2025-02-19,26.513245,23.521362,1007.98706,-0.8654251,-2.8611755,55.480274,84.115105,3.03692,0.15687943,26.513245,23.521362,1007.98706,-0.8654251,-2.8611755,55.480274,84.115105,3.03692,0.15687943,26.513245,23.521362,1007.98706,-0.8654251,-2.8611755,55.480274,84.115105,3.03692,0.15687943,26.513245,23.521362,1007.98706,-0.8654251,-2.8611755,55.480274,84.115105,3.03692,0.15687943,26.264221,23.363647,1010.64954,-1.7116165,-4.5362244,56.31084,84.1675,4.9568167,0.6175041
2025-02-20,26.479248,23.244324,1007.76965,-1.860321,-3.285202,52.984222,82.976395,3.8988035,0.3209114,26.479248,23.244324,1007.76965,-1.860321,-3.285202,52.984222,82.976395,3.8988035,0.3209114,26.479248,23.244324,1007.76965,-1.860321,-3.285202,52.984222,82.976395,3.8988035,0.3209114,26.479248,23.244324,1007.76965,-1.860321,-3.285202,52.984222,82.976395,3.8988035,0.3209114,26.338623,23.395203,1010.5022,-3.1210632,-4.7725067,53.53012,83.90121,5.7421746,0.43964386
2025-02-21,26.553375,23.125092,1008.5181,-0.9064331,-3.3213654,53.74232,81.90436,3.497519,0.098228455,26.553375,23.125092,1008.5181,-0.9064331,-3.3213654,53.74232,81.90436,3.497519,0.098228455,26.553375,23.125092,1008.5181,-0.9064331,-3.3213654,53.74232,81.90436,3.497519,0.098228455,26.553375,23.125092,1008.5181,-0.9064331,-3.3213654,53.74232,81.90436,3.497519,0.098228455,25.805817,23.385345,1011.2306,-1.8344116,-5.371414,53.86732,86.59391,5.7129183,0.76055527
2025-02-22,26.278564,23.094543,1008.5236,-1.1292229,-3.4738579,54.041325,83.00553,3.8163452,0.24795532,26.278564,23.094543,1008.5236,-1.1292229,-3.4738579,54.041325,83.00553,3.8163452,0.24795532,26.278564,23.094543,1008.5236,-1.1292229,-3.4738579,54.041325,83.00553,3.8163452,0.24795532,26.278564,23.094543,1008.5236,-1.1292229,-3.4738579,54.041325,83.00553,3.8163452,0.24795532,25.75415,23.613098,1011.2036,-1.9739494,-5.3271294,54.785465,88.030716,5.7332554,1.3685226
2025-02-23,26.077484,23.39981,1008.85547,-1.0919952,-2.6217918,54.888622,85.44996,3.1867108,0.1988411,26.077484,23.39981,1008.85547,-1.0919952,-2.6217918,54.888622,85.44996,3.1867108,0.1988411,26.077484,23.39981,1008.85547,-1.0919952,-2.6217918,54.888622,85.44996,3.1867108,0.1988411,26.077484,23.39981,1008.85547,-1.0919952,-2.6217918,54.888622,85.44996,3.1867108,0.1988411,25.49887,23.711334,1011.548,-1.100296,-4.227749,56.43452,89.87048,4.61393,1.1124611
2025-02-24,26.006195,23.512238,1009.3002,-1.7889786,-2.6238174,55.80744,86.6573,3.4218287,1.3298988,26.006195,23.512238,1009.3002,-1.7889786,-2.6238174,55.80744,86.6573,3.4218287,1.3298988,26.006195,23.512238,1009.3002,-1.7889786,-2.6238174,55.80744,86.6573,3.4218287,1.3298988,26.006195,23.512238,1009.3002,-1.7889786,-2.6238174,55.80744,86.6573,3.4218287,1.3298988,25.347015,23.58548,1011.91266,-4.114174,-3.6826553,56.631172,90.006035,5.634639,4.681587
2025-02-25,25.684082,23.810425,1010.35596,-2.3243332,-3.5018883,58.807476,89.46142,4.2486897,0.9856224,25.684082,23.810425,1010.35596,-2.3243332,-3.5018883,58.807476,89.46142,4.2486897,0.9856224,25.684082,23.810425,1010.35596,-2.3243332,-3.5018883,58.807476,89.46142,4.2486897,0.9856224,25.684082,23.810425,1010.35596,-2.3243332,-3.5018883,58.807476,89.46142,4.2486897,0.9856224,26.082031,23.726929,1012.9259,-4.9097824,-5.196224,59.111675,86.91013,7.1819315,3.7794113
2025-02-26,25.694458,23.385498,1009.52655,-3.1700897,-4.369629,57.052586,87.12956,5.420945,2.2053719,25.694458,23.385498,1009.52655,-3.1700897,-4.369629,57.052586,87.12956,5.420945,2.2053719,25.694458,23.385498,1009.52655,-3.1700897,-4.369629,57.052586,87.12956,5.420945,2.2053719,25.694458,23.385498,1009.52655,-3.1700897,-4.369629,57.052586,87.12956,5.420945,2.2053719,25.808716,23.61206,1012.28656,-5.3990936,-6.1569824,57.486668,87.738434,8.196451,3.1967163
2025-02-27,25.950623,23.675812,1008.6431,-1.755085,-3.1082802,57.82068,87.45235,3.707374,3.985405,25.950623,23.675812,1008.6431,-1.755085,-3.1082802,57.82068,87.45235,3.707374,3.985405,25.950623,23.675812,1008.6431,-1.755085,-3.1082802,57.82068,87.45235,3.707374,3.985405,25.950623,23.675812,1008.6431,-1.755085,-3.1082802,57.82068,87.45235,3.707374,3.985405,26.092712,23.72171,1011.2581,-3.4196358,-4.6678505,58.32312,86.83201,5.9319057,3.2997131
2025-02-28,26.291473,23.791138,1007.86237,-1.7877159,-3.3103218,54.001617,86.411804,3.853445,0.76293945,26.291473,23.791138,1007.86237,-1.7877159,-3.3103218,54.001617,86.411804,3.853445,0.76293945,26.291473,23.791138,1007.86237,-1.7877159,-3.3103218,54.001617,86.411804,3.853445,0.76293945,26.291473,23.791138,1007.86237,-1.7877159,-3.3103218,54.001617,86.411804,3.853445,0.76293945,26.259735,23.461548,1010.4923,-3.2117882,-4.971943,53.6857,84.6783,5.9323235,2.916336
2025-03-01,26.646973,23.19516,1006.7081,-1.4258804,-3.2035904,45.791237,81.99585,3.629074,0.40102005,26.646973,23.19516,1006.7081,-1.4258804,-3.2035904,45.791237,81.99585,3.629074,0.40102005,26.646973,23.19516,1006.7081,-1.4258804,-3.2035904,45.791237,81.99585,3.629074,0.40102005,26.646973,23.19516,1006.7081,-1.4258804,-3.2035904,45.791237,81.99585,3.629074,0.40102005,26.246094,23.082367,1009.46564,-2.4383316,-4.7555923,44.197975,82.80948,5.370725,0.3232956
2025-03-02,26.167145,22.471222,1005.1747,-1.2329216,-3.1984444,43.37173,81.028694,3.5935326,0.06198883,26.167145,22.471222,1005.1747,-1.2329216,-3.1984444,43.37173,81.028694,3.5935326,0.06198883,26.167145,22.471222,1005.1747,-1.2329216,-3.1984444,43.37173,81.028694,3.5935326,0.06198883,26.167145,22.471222,1005.1747,-1.2329216,-3.1984444,43.37173,81.028694,3.5935326,0.06198883,26.339508,22.537628,1007.9522,-2.0324821,-5.4223213,40.339993,79.647194,5.9614053,0.118255615
2025-03-03,26.641876,22.41867,1005.33734,-0.9866638,-2.3198166,47.4963,78.65552,2.9315135,0.0,26.641876,22.41867,1005.33734,-0.9866638,-2.3198166,47.4963,78.65552,2.9315135,0.0,26.641876,22.41867,1005.33734,-0.9866638,-2.3198166,47.4963,78.65552,2.9315135,0.0,26.641876,22.41867,1005.33734,-0.9866638,-2.3198166,47.4963,78.65552,2.9315135,0.0,26.41922,22.459198,1008.03485,-1.563324,-4.092766,45.349815,78.90667,4.95189,0.0
2025-03-04,27.214264,23.53186,1005.15155,-0.72509384,-1.2896271,53.835987,81.01532,1.9626006,0.039100647,27.214264,23.53186,1005.15155,-0.72509384,-1.2896271,53.835987,81.01532,1.9626006,0.039100647,27.214264,23.53186,1005.15155,-0.72509384,-1.2896271,53.835987,81.01532,1.9626006,0.039100647,27.214264,23.53186,1005.15155,-0.72509384,-1.2896271,53.835987,81.01532,1.9626006,0.039100647,26.752838,23.150513,1007.75903,-1.431881,-2.1914825,53.25298,80.694,2.8687801,0.0
2025-03-05,27.236267,24.161865,1004.762,-0.52295685,-1.3193321,56.011463,84.383514,1.6448557,0.30517578,27.236267,24.161865,1004.762,-0.52295685,-1.3193321,56.011463,84.383514,1.6448557,0.30517578,27.236267,24.161865,1004.762,-0.52295685,-1.3193321,56.011463,84.383514,1.6448557,0.30517578,27.236267,24.161865,1004.762,-0.52295685,-1.3193321,56.011463,84.383514,1.6448557,0.30517578,27.023376,23.704834,1007.39703,-2.1826248,-2.023922,56.5891,82.10206,3.062851,0.10871887
2025-03-06,26.5083,23.875305,1005.90857,0.18031693,-0.09275055,52.60614,85.900566,1.1196986,1.6641617,26.5083,23.875305,1005.90857,0.18031693,-0.09275055,52.60614,85.900566,1.1196986,1.6641617,26.5083,23.875305,1005.90857,0.18031693,-0.09275055,52.60614,85.900566,1.1196986,1.6641617,26.5083,23.875305,1005.90857,0.18031693,-0.09275055,52.60614,85.900566,1.1196986,1.6641617,26.972168,23.617004,1008.4986,-0.5215874,0.9062729,49.552917,81.96253,1.6532351,0.0705719
2025-03-07,26.991455,24.60254,1005.48706,-1.2429314,-1.0183678,56.949577,87.19442,1.8014219,0.29802322,26.991455,24.60254,1005.48706,-1.2429314,-1.0183678,56.949577,87.19442,1.8014219,0.29802322,26.991455,24.60254,1005.48706,-1.2429314,-1.0183678,56.949577,87.19442,1.8014219,0.29802322,26.991455,24.60254,1005.48706,-1.2429314,-1.0183678,56.949577,87.19442,1.8014219,0.29802322,27.156494,23.611328,1008.08704,-2.525402,-1.773983,56.5111,81.02508,3.330339,0.44298172
2025-03-08,27.461975,23.693573,1005.77466,-1.4971313,-3.194397,58.072666,80.741196,3.5731318,0.13256073,27.461975,23.693573,1005.77466,-1.4971313,-3.194397,58.072666,80.741196,3.5731318,0.13256073,27.461975,23.693573,1005.77466,-1.4971313,-3.194397,58.072666,80.741196,3.5731318,0.13256073,27.461975,23.693573,1005.77466,-1.4971313,-3.194397,58.072666,80.741196,3.5731318,0.13256073,27.297424,23.61496,1008.5272,-2.593567,-4.3860474,58.317783,80.38466,5.1953645,0.35572052
2025-03-09,26.589264,24.062775,1007.3089,-0.6991081,-3.698532,58.63933,86.207634,3.797814,0.37145615,26.589264,24.062775,1007.3089,-0.6991081,-3.698532,58.63933,86.207634,3.797814,0.37145615,26.589264,24.062775,1007.3089,-0.6991081,-3.698532,58.63933,86.207634,3.797814,0.37145615,26.589264,24.062775,1007.3089,-0.6991081,-3.698532,58.63933,86.207634,3.797814,0.37145615,26.79483,24.059845,1009.9739,-2.0111198,-6.3000946,58.43572,85.00277,6.6564612,1.4696121
2025-03-10,27.182312,24.421783,1007.133,-1.8739243,-3.979805,59.84002,85.076294,4.5040526,0.57697296,27.182312,24.421783,1007.133,-1.8739243,-3.979805,59.84002,85.076294,4.5040526,0.57697296,27.182312,24.421783,1007.133,-1.8739243,-3.979805,59.84002,85.076294,4.5040526,0.57697296,27.182312,24.421783,1007.133,-1.8739243,-3.979805,59.84002,85.076294,4.5040526,0.57697296,26.180359,24.178131,1009.833,-3.8380356,-5.851387,60.053886,88.78227,7.014713,6.2274933
2025-03-11,27.024658,23.874725,1006.5864,-0.81116104,-2.751606,56.255745,83.20297,2.8988407,0.6804466,27.024658,23.874725,1006.5864,-0.81116104,-2.751606,56.255745,83.20297,2.8988407,0.6804466,27.024658,23.874725,1006.5864,-0.81116104,-2.751606,56.255745,83.20297,2.8988407,0.6804466,27.024658,23.874725,1006.5864,-0.81116104,-2.751606,56.255745,83.20297,2.8988407,0.6804466,26.587646,23.990936,1009.2614,-2.217167,-4.5758247,57.030647,85.80998,5.3042555,4.7798157
2025-03-12,27.060364,23.68106,1005.5786,-0.39112473,-2.1221313,57.43036,82.43948,2.839736,0.43582916,27.060364,23.68106,1005.5786,-0.39112473,-2.1221313,57.43036,82.43948,2.839736,0.43582916,27.060364,23.68106,1005.5786,-0.39112473,-2.1221313,57.43036,82.43948,2.839736,0.43582916,27.060364,23.68106,1005.5786,-0.39112473,-2.1221313,57.43036,82.43948,2.839736,0.43582916,26.88507,23.940338,1008.1711,-1.8149529,-3.5130005,57.868835,84.05449,4.445178,1.5869141
2025-03-13,26.427216,23.717407,1006.0764,-1.0614433,-2.2151413,55.701454,85.37932,2.593073,1.4252663,26.427216,23.717407,1006.0764,-1.0614433,-2.2151413,55.701454,85.37932,2.593073,1.4252663,26.427216,23.717407,1006.0764,-1.0614433,-2.2151413,55.701454,85.37932,2.593073,1.4252663,26.427216,23.717407,1006.0764,-1.0614433,-2.2151413,55.701454,85.37932,2.593073,1.4252663,26.561493,24.150024,1008.70886,-2.1151543,-3.5156784,56.187294,86.65773,4.2094116,0.849247
2025-03-14,27.056976,23.948517,1007.1417,-0.7135277,-2.1423607,56.053394,83.565285,2.3645048,0.04386902,27.056976,23.948517,1007.1417,-0.7135277,-2.1423607,56.053394,83.565285,2.3645048,0.04386902,27.056976,23.948517,1007.1417,-0.7135277,-2.1423607,56.053394,83.565285,2.3645048,0.04386902,27.056976,23.948517,1007.1417,-0.7135277,-2.1423607,56.053394,83.565285,2.3645048,0.04386902,26.91684,24.031525,1009.8267,-1.2162132,-3.3254662,56.39275,84.26728,3.5537467,0.29611588
2025-03-15,27.2547,24.239838,1006.90424,-1.0892792,-1.9118195,51.580074,84.10116,2.407923,1.3585091,27.2547,24.239838,1006.90424,-1.0892792,-1.9118195,51.580074,84.10116,2.407923,1.3585091,27.2547,24.239838,1006.90424,-1.0892792,-1.9118195,51.580074,84.10116,2.407923,1.3585091,27.2547,24.239838,1006.90424,-1.0892792,-1.9118195,51.580074,84.10116,2.407923,1.3585091,26.877258,23.906342,1009.60175,-1.7286835,-3.3429718,50.31103,83.8961,3.8125756,3.847599
2025-03-16,27.349335,23.690155,1006.28406,-1.2373238,-2.5760078,45.677242,81.26352,2.942134,0.19168854,27.349335,23.690155,1006.28406,-1.2373238,-2.5760078,45.677242,81.26352,2.942134,0.19168854,27.349335,23.690155,1006.28406,-1.2373238,-2.5760078,45.677242,81.26352,2.942134,0.19168854,27.349335,23.690155,1006.28406,-1.2373238,-2.5760078,45.677242,81.26352,2.942134,0.19168854,27.130585,23.654999,1008.98157,-1.7009468,-4.9883614,44.33984,81.342476,5.417507,0.11730194
2025-03-17,27.338135,22.810547,1006.53046,-0.9750519,-3.5646133,44.735607,77.19901,3.8663201,0.041484833,27.338135,22.810547,1006.53046,-0.9750519,-3.5646133,44.735607,77.19901,3.8663201,0.041484833,27.338135,22.810547,1006.53046,-0.9750519,-3.5646133,44.735607,77.19901,3.8663201,0.041484833,27.338135,22.810547,1006.53046,-0.9750519,-3.5646133,44.735607,77.19901,3.8663201,0.041484833,27.404541,23.725098,1009.233,-0.8944855,-6.423744,44.648205,80.38992,6.64834,0.17690659
2025-03-18,27.539368,22.403961,1007.70123,-1.0292892,-4.3334045,42.96249,74.53126,4.5561604,0.0538826,27.539368,22.403961,1007.70123,-1.0292892,-4.3334045,42.96249,74.53126,4.5561604,0.0538826,27.539368,22.403961,1007.70123,-1.0292892,-4.3334045,42.96249,74.53126,4.5561604,0.0538826,27.539368,22.403961,1007.70123,-1.0292892,-4.3334045,42.96249,74.53126,4.5561604,0.0538826,27.31134,23.199371,1010.39124,-2.1530685,-6.917633,43.18173,78.298096,7.2732797,0.31614304
2025-03-19,26.629364,23.21582,1009.58606,-1.1871376,-4.1309013,52.436295,81.988304,4.4143276,1.0056496,26.629364,23.21582,1009.58606,-1.1871376,-4.1309013,52.436295,81.988304,4.4143276,1.0056496,26.629364,23.21582,1009.58606,-1.1871376,-4.1309013,52.436295,81.988304,4.4143276,1.0056496,26.629364,23.21582,1009.58606,-1.1871376,-4.1309013,52.436295,81.988304,4.4143276,1.0056496,26.860321,23.592285,1012.2386,-2.1282997,-7.3935966,51.142838,82.36562,7.744837,0.8916855
2025-03-20,25.736664,22.82425,1010.4966,-0.39577866,-3.6416206,53.312782,84.10266,3.9485857,0.6246567,25.736664,22.82425,1010.4966,-0.39577866,-3.6416206,53.312782,84.10266,3.9485857,0.6246567,25.736664,22.82425,1010.4966,-0.39577866,-3.6416206,53.312782,84.10266,3.9485857,0.6246567,25.736664,22.82425,1010.4966,-0.39577866,-3.6416206,53.312782,84.10266,3.9485857,0.6246567,26.90268,23.518585,1012.91907,-1.9670677,-7.3672066,51.948036,81.85707,7.7634873,0.9264946
2025-03-21,25.773895,23.389069,1009.47,-0.7597809,-4.694828,57.82178,86.8439,4.76805,3.0846596,25.773895,23.389069,1009.47,-0.7597809,-4.694828,57.82178,86.8439,4.76805,3.0846596,25.773895,23.389069,1009.47,-0.7597809,-4.694828,57.82178,86.8439,4.76805,3.0846596,25.773895,23.389069,1009.47,-0.7597809,-4.694828,57.82178,86.8439,4.76805,3.0846596,26.564423,23.377838,1012.09,-2.7133942,-8.379887,57.892094,82.765396,8.826772,3.3535957
2025-03-22,25.920624,23.596191,1009.15656,-1.9028549,-3.414486,60.306248,87.218735,4.1274014,1.3728142,25.920624,23.596191,1009.15656,-1.9028549,-3.414486,60.306248,87.218735,4.1274014,1.3728142,25.920624,23.596191,1009.15656,-1.9028549,-3.414486,60.306248,87.218735,4.1274014,1.3728142,25.920624,23.596191,1009.15656,-1.9028549,-3.414486,60.306248,87.218735,4.1274014,1.3728142,25.660858,23.61084,1011.6766,-3.9822006,-5.8021812,59.920017,88.478676,7.2087307,6.4435005
2025-03-23,25.71872,23.977844,1008.51953,-1.1908798,-2.7083282,59.066814,90.16078,3.1269734,0.91028214,25.71872,23.977844,1008.51953,-1.1908798,-2.7083282,59.066814,90.16078,3.1269734,0.91028214,25.71872,23.977844,1008.51953,-1.1908798,-2.7083282,59.066814,90.16078,3.1269734,0.91028214,25.71872,23.977844,1008.51953,-1.1908798,-2.7083282,59.066814,90.16078,3.1269734,0.91028214,25.744598,23.86847,1011.14453,-2.814659,-4.699051,59.10197,89.40742,5.7674522,3.4389496
2025-03-24,26.660187,23.848969,1006.8164,-1.3467293,-2.5120277,54.25888,85.03501,2.9066033,0.19025803,26.660187,23.848969,1006.8164,-1.3467293,-2.5120277,54.25888,85.03501,2.9066033,0.19025803,26.660187,23.848969,1006.8164,-1.3467293,-2.5120277,54.25888,85.03501,2.9066033,0.19025803,26.660187,23.848969,1006.8164,-1.3467293,-2.5120277,54.25888,85.03501,2.9066033,0.19025803,27.041534,23.676117,1009.4714,-2.304493,-4.0288734,49.49814,81.90138,4.658516,0.6556511
