date_start,date_end,nada_3931013,lembing_3930012,reman_3931014,nada_3931013_missing,lembing_3930012_missing,reman_3931014_missing,nada_3931013_15m_total,nada_3931013_15m_peak,nada_3931013_15m_std,lembing_3930012_15m_total,lembing_3930012_15m_peak,lembing_3930012_15m_std,reman_3931014_15m_total,reman_3931014_15m_peak,reman_3931014_15m_std,doy_sin,doy_cos,month_sin,month_cos,nada_3931013_total_rm3,nada_3931013_peak_rm3,nada_3931013_total_rm7,nada_3931013_peak_rm7,nada_3931013_total_rm14,nada_3931013_peak_rm14,nada_3931013_total_lag3,nada_3931013_total_lag7,nada_3931013_total_lag14,lembing_3930012_total_rm3,lembing_3930012_peak_rm3,lembing_3930012_total_rm7,lembing_3930012_peak_rm7,lembing_3930012_total_rm14,lembing_3930012_peak_rm14,lembing_3930012_total_lag3,lembing_3930012_total_lag7,lembing_3930012_total_lag14,reman_3931014_total_rm3,reman_3931014_peak_rm3,reman_3931014_total_rm7,reman_3931014_peak_rm7,reman_3931014_total_rm14,reman_3931014_peak_rm14,reman_3931014_total_lag3,reman_3931014_total_lag7,reman_3931014_total_lag14,nada_3931013_consec_dry,lembing_3930012_consec_dry,reman_3931014_consec_dry
2020-10-17,2020-10-18,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.957232443323312,0.28931997761869527,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.9999999999999959,0.6285714285714301,4.0357142857142865,2.0714285714285707,0.0,0.0,0.0,0.0,0.0,1.0714285714285734,0.7857142857142857,3.107142857142855,1.707142857142858,0.0,0.0,0.0,0.0,0.0,0.6428571428571407,0.35714285714285915,5.749999999999998,2.5357142857142847,0.0,0.0,0.0,4,4,4
2020-10-18,2020-10-19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9521140536681102,0.3057430764672831,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.9999999999999959,0.6285714285714301,2.750000000000001,1.071428571428571,0.0,0.0,18.0,0.0,0.0,1.0714285714285734,0.7857142857142857,1.5357142857142836,1.000000000000001,0.0,0.0,22.0,0.0,0.0,0.6428571428571407,0.35714285714285915,3.107142857142855,1.3357142857142847,0.0,0.0,37.0,5,5,5
2020-10-19,2020-10-20,21.4,0.4,24.8,0,0,0,20.5,14.6,1.5645829975237333,0.0,0.0,0.0,23.5,18.5,1.915140219775959,-0.9467139181463862,0.3220757010206104,-0.8660254037844386,0.5000000000000001,7.133333333333323,4.866666666666657,3.999999999999996,2.7142857142857157,4.278571428571429,2.114285714285714,0.0,0.4,0.0,0.1333333333333144,0.0,0.9285714285714306,0.7714285714285715,1.564285714285712,1.000000000000001,0.0,1.4,0.0,8.266666666666657,6.166666666666667,4.128571428571426,3.000000000000002,4.878571428571426,2.657142857142856,0.0,0.4,0.0,0,0,0
2020-10-20,2020-10-21,15.1,24.6,19.2,0,0,0,15.0,8.7,0.9375008771925721,23.5,9.8,1.2115991860839534,18.4,3.8,0.6710034381693494,-0.9410336347451197,0.3383130181923076,-0.8660254037844386,0.5000000000000001,12.166666666666657,7.766666666666656,5.21428571428571,3.32857142857143,5.3571428571428585,2.735714285714285,0.0,6.6,0.0,8.333333333333314,3.266666666666668,3.5714285714285734,1.4000000000000001,3.3214285714285694,1.700000000000001,0.0,6.1,0.0,14.666666666666657,7.433333333333334,6.285714285714284,3.1857142857142877,6.249999999999998,2.9285714285714275,0.0,4.1,0.0,0,0,0
2020-10-21,2020-10-22,2.5,18.5,3.5,0,0,0,2.0,1.1,0.1337056206090684,18.0,12.1,1.2698321480457673,3.0,3.0,0.30618621784789735,-0.9350748843515574,0.3544502230989869,-0.8660254037844386,0.5000000000000001,12.999999999999991,8.133333333333324,5.571428571428568,3.485714285714287,3.4642857142857153,2.1642857142857137,0.0,0.0,29.0,14.49999999999998,7.300000000000002,6.214285714285716,3.1285714285714286,4.107142857142855,2.357142857142858,0.0,0.0,7.5,15.833333333333323,8.433333333333334,6.785714285714284,3.6142857142857165,3.799999999999998,2.0071428571428562,0.0,0.0,37.8,0,0,0
2020-10-22,2020-10-23,2.5,3.5,1.5,0,0,0,2.0,0.7,0.10454580126147348,3.0,1.8,0.21971871970652312,0.5,0.4,0.04197691512615919,-0.9288394302558068,0.3704825404820963,-0.8660254037844386,0.5000000000000001,6.699999999999991,3.4999999999999907,5.928571428571424,3.5857142857142867,3.4642857142857153,2.1071428571428563,21.4,0.0,2.5,15.533333333333315,7.900000000000001,6.714285714285716,3.3857142857142857,3.892857142857141,2.0857142857142867,0.4,0.0,6.5,8.066666666666658,2.4,6.999999999999998,3.6714285714285735,3.857142857142855,2.0285714285714276,24.8,0.0,0.7,0,0,0
2020-10-23,2020-10-24,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9223291176290545,0.3864052261209853,-0.8660254037844386,0.5000000000000001,1.6666666666666572,0.5999999999999905,5.928571428571424,3.5857142857142867,3.4642857142857153,2.1071428571428568,15.1,0.0,0.0,7.499999999999981,4.633333333333335,6.785714285714287,3.3857142857142857,3.9285714285714266,2.0857142857142867,24.6,0.0,0.0,1.833333333333324,1.1333333333333333,7.071428571428569,3.6714285714285735,3.857142857142855,2.0142857142857133,19.2,0.0,0.5,1,0,0
2020-10-24,2020-10-25,4.0,4.5,4.5,0,0,0,3.5,3.2,0.32770968913182474,3.5,2.5,0.2656153894030226,3.9000000000000004,1.6,0.19712572797983255,-0.9155458729775467,0.40221356823680365,-0.8660254037844386,0.5000000000000001,2.166666666666657,1.2999999999999907,6.499999999999996,4.0428571428571445,3.750000000000001,2.3357142857142854,2.5,0.0,0.0,2.8333333333333144,1.4333333333333345,7.428571428571431,3.742857142857143,4.249999999999998,2.264285714285715,18.5,0.0,0.0,2.166666666666657,0.6666666666666666,7.714285714285713,3.900000000000002,4.178571428571426,2.1285714285714277,3.5,0.0,0.0,0,0,0
2020-10-25,2020-10-26,7.2,8.0,7.9,0,0,0,6.6,3.5,0.4265683137737606,7.5,3.0,0.42282337360079547,7.4,5.2,0.5464679249347176,-0.9084917035725082,0.41790288888678667,-0.8660254037844386,0.5000000000000001,3.7333333333333236,2.233333333333324,7.528571428571424,4.5428571428571445,4.264285714285715,2.5857142857142854,2.5,0.0,0.0,4.333333333333314,1.8333333333333346,8.571428571428573,4.171428571428572,4.821428571428569,2.47857142857143,3.5,0.0,0.0,4.299999999999991,2.266666666666667,8.84285714285714,4.642857142857145,4.74285714285714,2.499999999999999,1.5,0.0,0.0,0,0,0
2020-10-26,2020-10-27,2.3,2.0,1.1,0,0,0,2.4,1.4,0.14938470294405726,1.6,0.5,0.07206235116994415,1.1,0.5,0.06302846753093594,-0.9011686968561569,0.4334685453485363,-0.8660254037844386,0.5000000000000001,4.49999999999999,2.6999999999999904,4.799999999999996,2.6571428571428584,4.400000000000001,2.6857142857142855,0.0,21.4,0.4,4.833333333333314,2.0000000000000013,8.800000000000002,4.242857142857143,4.864285714285712,2.5071428571428584,0.5,0.4,1.4,4.49999999999999,2.433333333333333,5.4571428571428555,2.0714285714285734,4.792857142857142,2.5357142857142847,0.5,24.8,0.4,0,0,0
2020-10-27,2020-10-28,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8935790198239952,0.4489059314938798,-0.8660254037844386,0.5000000000000001,3.166666666666657,1.633333333333324,2.642857142857139,1.414285714285716,3.9285714285714297,2.3714285714285706,4.0,15.1,6.6,3.3333333333333144,1.1666666666666679,5.285714285714287,2.8428571428571425,4.428571428571426,2.1214285714285723,4.5,24.6,6.1,2.9999999999999907,1.8999999999999997,2.7142857142857126,1.5285714285714305,4.499999999999998,2.3571428571428563,4.5,19.2,4.1,1,1,1
2020-10-28,2020-10-29,0.0,0.0,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.1,0.11905604606765319,-0.8857249183835637,0.4642104791518923,-0.8660254037844386,0.5000000000000001,0.7666666666666572,0.4666666666666572,2.2857142857142816,1.2571428571428587,3.9285714285714297,2.3714285714285706,7.2,2.5,0.0,0.6666666666666478,0.16666666666666785,2.642857142857145,1.1142857142857143,4.428571428571426,2.1214285714285723,8.0,18.5,0.0,1.1333333333333238,0.5333333333333333,2.5428571428571414,1.2571428571428593,4.664285714285712,2.4357142857142846,7.9,3.5,0.0,2,2,0
2020-10-29,2020-10-30,27.5,29.9,9.9,0,0,0,27.0,9.8,1.393995582564926,29.599999999999998,9.0,1.2107124189515481,9.3,3.3,0.39107224396522944,-0.8776087166898392,0.4793776594606945,-0.8660254037844386,0.5000000000000001,9.166666666666657,3.2666666666666573,5.857142857142853,2.557142857142859,5.892857142857144,3.0714285714285703,2.3,2.5,0.0,9.966666666666647,3.0000000000000013,6.414285714285716,2.142857142857143,6.564285714285712,2.7642857142857156,2.0,3.5,0.0,4.066666666666657,1.4666666666666668,3.742857142857141,1.6714285714285733,5.371428571428569,2.6714285714285704,1.1,1.5,0.0,0,0,0
2020-10-30,2020-10-31,0.5,0.5,0.7,0,0,0,0.5,0.5,0.05103103630798288,0.1,0.1,0.010206207261596574,0.5,0.1,0.022336148028967082,-0.8692328164574792,0.49440298420761813,-0.8660254037844386,0.5000000000000001,9.333333333333323,3.4333333333333242,5.928571428571424,2.6285714285714303,5.92857142857143,3.1071428571428563,0.0,0.0,0.0,10.133333333333313,3.0333333333333345,6.414285714285716,2.157142857142857,6.599999999999999,2.7714285714285722,0.0,0.5,0.0,4.299999999999991,1.5,3.77142857142857,1.6857142857142875,5.421428571428569,2.6785714285714275,0.0,0.5,0.0,0,0,0
2020-10-31,2020-11-01,3.0,9.6,5.2,0,0,0,2.5,2.0,0.20988457563079596,9.5,4.2,0.5711474676688687,4.0,3.5,0.36031175584972075,-0.8605996962501181,0.5092820071573356,-0.8660254037844386,0.5000000000000001,10.333333333333323,4.099999999999991,5.785714285714282,2.4571428571428586,6.142857142857144,3.249999999999999,0.0,4.0,0.0,13.333333333333314,4.4333333333333345,7.142857142857145,2.4,7.285714285714284,3.0714285714285725,0.0,4.5,0.0,5.266666666666658,2.3000000000000003,3.87142857142857,1.957142857142859,5.79285714285714,2.9285714285714275,2.3,4.5,0.0,0,0,0
2020-11-01,2020-11-02,1.5,26.5,9.8,0,0,0,1.1,0.5,0.0559507145275228,25.599999999999998,16.9,1.8361095407447878,9.0,5.0,0.5352446563070604,-0.8517119107469189,0.5240103253675756,-0.5000000000000004,0.8660254037844384,1.6666666666666572,0.9999999999999906,4.971428571428567,2.0285714285714302,6.250000000000001,3.2857142857142847,27.5,7.2,0.0,12.199999999999982,7.066666666666667,9.785714285714288,4.385714285714285,9.178571428571427,4.278571428571429,29.9,8.0,0.0,5.2333333333333245,2.866666666666667,4.1428571428571415,1.9285714285714306,6.492857142857141,3.2857142857142847,9.9,7.9,0.0,0,0,0
2020-11-02,2020-11-03,62.0,94.5,29.7,0,0,0,61.5,18.2,2.3415055042249606,93.5,29.4,4.039521722384228,28.8,8.4,1.0862780491200215,-0.8425720899866032,0.5385835804920232,-0.5000000000000004,0.8660254037844384,22.166666666666657,6.899999999999991,13.499999999999996,4.42857142857143,9.150000000000002,3.5428571428571423,0.5,2.3,21.4,43.53333333333331,16.833333333333332,23.0,8.514285714285714,15.899999999999997,6.378571428571429,0.5,2.0,0.4,14.899999999999991,5.633333333333333,8.228571428571428,3.0571428571428596,6.842857142857141,2.564285714285713,0.7,1.1,24.8,0,0,0
2020-11-03,2020-11-04,0.4,2.8,0.8,0,0,0,0.0,0.0,0.0,2.0,0.6,0.09051509518384407,0.0,0.0,0.0,-0.8331829385891785,0.5529974600700271,-0.5000000000000004,0.8660254037844384,21.29999999999999,6.233333333333324,13.557142857142853,4.42857142857143,8.100000000000001,2.921428571428571,3.0,0.0,15.1,41.266666666666644,15.633333333333335,23.400000000000002,8.6,14.342857142857142,5.721428571428572,9.6,0.0,24.6,13.433333333333323,4.466666666666667,8.342857142857142,3.0571428571428596,5.528571428571426,2.292857142857142,5.2,0.0,19.2,0,0,0
2020-11-04,2020-11-05,8.1,9.2,11.7,0,0,0,7.8,1.1,0.16563275801095564,9.3,0.6,0.17256768313666926,11.5,2.6,0.3124166555525917,-0.8235472349556007,0.5672476988027229,-0.5000000000000004,0.8660254037844384,23.49999999999999,6.433333333333324,14.71428571428571,4.585714285714287,8.500000000000002,2.921428571428571,1.5,0.0,2.5,35.49999999999998,10.200000000000001,24.714285714285715,8.685714285714285,13.678571428571427,4.9,26.5,0.0,18.5,14.066666666666658,3.6666666666666665,9.685714285714285,3.2714285714285736,6.114285714285712,2.2642857142857133,9.8,2.3,3.5,0,0,0
2020-11-05,2020-11-06,5.0,0.5,6.5,0,0,0,4.5,3.2,0.35122436224097414,0.0,0.0,0.0,6.0,4.6,0.4806245936279166,-0.8136678304455991,0.5813300798152042,-0.5000000000000004,0.8660254037844384,4.49999999999999,1.433333333333324,11.499999999999996,3.6428571428571446,8.678571428571429,3.099999999999999,62.0,27.5,2.5,4.166666666666643,0.4000000000000012,20.514285714285716,7.3999999999999995,13.464285714285712,4.771428571428572,94.5,29.9,3.5,6.333333333333322,2.4,9.2,3.457142857142859,6.471428571428569,2.564285714285713,29.7,9.9,1.5,0,0,0
2020-11-06,2020-11-07,43.0,15.6,36.6,0,0,0,42.7,9.7,1.3803027731675523,15.0,3.1,0.4651683339903614,35.9,4.8,1.0351958667112908,-0.8035476485339116,0.5952404359043674,-0.5000000000000004,0.8660254037844384,18.699999999999992,4.666666666666657,17.571428571428566,4.957142857142858,11.75,3.7928571428571423,0.4,0.5,0.0,8.433333333333309,1.2333333333333345,22.671428571428574,7.828571428571428,14.542857142857141,4.992857142857143,2.8,0.5,0.5,18.266666666666655,4.0,14.328571428571426,4.128571428571431,9.049999999999999,2.907142857142856,0.8,0.7,0.5,0,0,0
2020-11-07,2020-11-08,0.0,4.9,11.4,0,0,0,0.0,0.0,0.0,4.1000000000000005,1.6,0.20196132598342303,10.0,9.6,0.9795720512084715,-0.7931896839451843,0.6089746507720486,-0.5000000000000004,0.8660254037844384,15.999999999999991,4.299999999999991,17.14285714285714,4.671428571428573,11.464285714285714,3.5642857142857136,8.1,3.0,4.0,6.999999999999976,1.566666666666668,22.0,7.457142857142857,14.57142857142857,4.92857142857143,9.2,9.6,4.5,18.166666666666654,6.333333333333333,15.214285714285712,5.000000000000002,9.542857142857141,3.4785714285714278,11.7,5.2,4.5,1,0,0
2020-11-08,2020-11-09,25.5,5.5,21.0,0,0,0,25.0,10.6,1.492400339027643,4.4,2.5,0.294838641567559,20.700000000000003,8.8,1.2278631952769778,-0.7825970017677834,0.6225286602431057,-0.5000000000000004,0.8660254037844384,22.833333333333325,6.766666666666656,20.571428571428566,6.114285714285716,12.771428571428572,4.071428571428571,5.0,1.5,7.2,8.666666666666643,2.4000000000000012,19.0,5.3999999999999995,14.39285714285714,4.892857142857144,0.5,26.5,8.0,22.99999999999999,7.733333333333333,16.814285714285713,5.5428571428571445,10.478571428571428,3.7357142857142844,6.5,9.8,7.9,0,0,0
2020-11-09,2020-11-10,1.0,0.5,3.5,0,0,0,0.9,0.1,0.02930106877878258,0.0,0.0,0.0,3.3,1.0,0.1255121088727466,-0.7717727365467836,0.6358984534680745,-0.5000000000000004,0.8660254037844384,8.833333333333323,3.566666666666657,11.857142857142852,3.52857142857143,12.678571428571429,3.978571428571428,43.0,62.0,2.3,3.6333333333333098,1.3666666666666678,5.571428571428574,1.2,14.285714285714283,4.8571428571428585,15.6,94.5,2.0,11.966666666666654,6.466666666666666,13.07142857142857,4.4857142857142875,10.65,3.77142857142857,36.6,29.7,1.1,0,0,0
2020-11-10,2020-11-11,1.5,13.0,1.0,0,0,0,1.0,1.0,0.10206207261596575,12.5,7.2,0.823358947325133,0.0,0.0,0.0,-0.7607200913564104,0.6490800741100398,-0.5000000000000004,0.8660254037844384,9.333333333333323,3.89999999999999,12.014285714285709,3.671428571428573,12.785714285714286,4.05,0.0,0.4,0.0,6.33333333333331,3.2333333333333343,7.028571428571431,2.142857142857143,15.214285714285712,5.371428571428572,4.9,2.8,0.0,8.499999999999988,3.266666666666667,13.099999999999998,4.4857142857142875,10.721428571428572,3.77142857142857,11.4,0.8,0.0,0,0,0
2020-11-11,2020-11-12,27.7,19.7,31.5,0,0,0,27.3,8.3,1.1474757766047774,19.0,10.1,1.1178907927706552,30.9,13.2,1.6693019735648091,-0.7494423368521954,0.6620696215153815,-0.5000000000000004,0.8660254037844384,10.066666666666658,3.133333333333324,14.814285714285711,4.700000000000001,14.764285714285716,4.642857142857143,25.5,8.1,0.0,11.066666666666643,5.766666666666668,8.52857142857143,3.5,16.62142857142857,6.092857142857143,5.5,9.2,0.0,11.999999999999988,4.733333333333333,15.928571428571427,6.000000000000002,12.807142857142855,4.635714285714285,21.0,11.7,2.3,0,0,0
2020-11-12,2020-11-13,0.3,3.3,0.0,0,0,0,0.0,0.0,0.0,2.8,2.4,0.24790348999333825,0.0,0.0,0.0,-0.7379428103031386,0.6748632518680403,-0.5000000000000004,0.8660254037844384,9.833333333333323,3.0999999999999908,14.142857142857139,4.242857142857145,12.821428571428571,3.9428571428571426,1.0,5.0,27.5,11.999999999999977,6.566666666666667,8.92857142857143,3.8428571428571425,14.72142857142857,5.621428571428572,0.5,0.5,29.9,10.833333333333321,4.3999999999999995,14.999999999999998,5.342857142857146,12.099999999999998,4.399999999999999,3.5,6.5,9.9,0,0,1
2020-11-13,2020-11-14,0.5,3.0,24.0,0,0,0,0.0,0.0,0.0,2.5,1.4,0.18078471737148505,23.5,13.2,1.4273914221158206,-0.7262249146041543,0.6874571793269664,-0.5000000000000004,0.8660254037844384,9.499999999999991,2.7666666666666573,8.071428571428568,2.8571428571428585,12.821428571428571,3.907142857142856,1.5,43.0,0.5,8.666666666666643,4.6333333333333355,7.128571428571431,3.6,14.899999999999997,5.714285714285715,13.0,15.6,0.5,18.49999999999999,8.799999999999999,13.199999999999998,6.5428571428571445,13.764285714285714,5.3357142857142845,1.0,36.6,0.7,0,0,0
2020-11-14,2020-11-15,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142921172691032,0.699847677146407,-0.5000000000000004,0.8660254037844384,0.2666666666666572,0.0,8.071428571428568,2.8571428571428585,12.607142857142858,3.7642857142857133,27.7,0.0,3.0,2.099999999999976,1.2666666666666677,6.428571428571431,3.3714285714285714,14.214285714285712,5.4142857142857155,19.7,4.9,9.6,7.9999999999999885,4.3999999999999995,11.57142857142857,5.1714285714285735,13.39285714285714,5.0857142857142845,31.5,11.4,5.2,1,1,1
2020-11-15,2020-11-16,16.0,19.0,21.0,0,0,0,15.0,6.1,0.8362588997244937,18.400000000000002,14.8,1.5253414918196733,20.6,11.3,1.4544291096810875,-0.7021479494046978,0.7120310787787131,-0.5000000000000004,0.8660254037844384,5.49999999999999,2.033333333333324,6.71428571428571,2.2142857142857157,13.642857142857142,4.164285714285714,0.3,25.5,1.5,7.33333333333331,5.400000000000001,8.35714285714286,5.128571428571429,13.678571428571427,5.264285714285715,3.3,5.5,26.5,14.999999999999988,8.166666666666666,11.57142857142857,5.528571428571431,14.192857142857141,5.535714285714285,0.0,21.0,9.8,0,0,0
2020-11-16,2020-11-17,0.4,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6897960046655887,0.7240037789593305,-0.5000000000000004,0.8660254037844384,5.466666666666657,2.033333333333324,6.628571428571425,2.2000000000000015,9.242857142857144,2.864285714285714,0.5,1.0,62.0,6.33333333333331,4.9333333333333345,8.285714285714288,5.128571428571429,6.928571428571426,3.164285714285715,3.0,0.5,94.5,7.1666666666666545,3.766666666666667,11.14285714285714,5.385714285714288,12.107142857142856,4.935714285714284,24.0,3.5,29.7,0,1,0
2020-11-17,2020-11-18,62.8,48.9,84.8,0,0,0,61.4,15.6,2.1947055511253324,47.7,7.0,1.3623859198981916,84.2,18.2,2.7179899371126477,-0.6772399381909491,0.7357622347736527,-0.5000000000000004,0.8660254037844384,26.399999999999988,7.233333333333324,15.38571428571428,4.285714285714287,13.700000000000001,3.9785714285714278,0.0,1.5,0.4,22.633333333333308,7.266666666666668,13.414285714285715,5.1000000000000005,10.22142857142857,3.6214285714285728,0.0,13.0,2.8,35.433333333333316,9.833333333333334,23.11428571428571,7.9857142857142875,18.107142857142854,6.235714285714285,0.0,1.0,0.8,0,0,0
2020-11-18,2020-11-19,6.2,6.6,8.3,0,0,0,6.3,1.2,0.18514752297332498,6.6000000000000005,1.3,0.21633915868133383,7.8,1.1,0.23047433924979935,-0.6644834655228552,0.7473029667054296,-0.5000000000000004,0.8660254037844384,23.133333333333322,5.599999999999991,12.314285714285708,3.2714285714285727,13.564285714285715,3.985714285714285,16.0,27.7,8.1,18.499999999999975,2.766666666666668,11.542857142857144,3.842857142857143,10.035714285714283,3.671428571428572,19.0,19.7,9.2,31.19999999999999,6.433333333333334,19.8,6.25714285714286,17.86428571428571,6.128571428571427,21.0,31.5,11.7,0,0,0
2020-11-19,2020-11-20,10.5,14.0,12.4,0,0,0,10.299999999999999,5.6,0.6047608995413272,13.9,4.6,0.5621143902439236,11.6,2.5,0.4296673539934346,-0.6515303615068021,0.75862255966641,-0.5000000000000004,0.8660254037844384,26.499999999999986,7.466666666666657,13.771428571428567,4.071428571428573,13.957142857142857,4.157142857142857,0.4,0.3,5.0,23.166666666666643,4.300000000000001,13.071428571428573,4.1571428571428575,10.999999999999996,4.000000000000001,0.0,3.3,0.5,35.16666666666666,7.266666666666667,21.571428571428566,6.614285714285716,18.28571428571428,5.978571428571427,0.5,0.0,6.5,0,0,0
2020-11-20,2020-11-21,6.0,2.0,6.2,0,0,0,5.5,4.7,0.48248147860097446,1.0,1.0,0.10206207261596575,5.3,3.6,0.37553324659508597,-0.6383844591746642,0.7697176640069211,-0.5000000000000004,0.8660254037844384,7.566666666666657,3.8333333333333237,14.557142857142852,4.742857142857145,11.314285714285715,3.7999999999999994,62.8,0.5,43.0,7.53333333333331,2.300000000000001,12.92857142857143,4.1,10.028571428571425,3.8500000000000014,48.9,3.0,15.6,8.966666666666658,2.4,19.02857142857143,5.2428571428571455,16.11428571428571,5.8928571428571415,84.8,24.0,36.6,0,0,0
2020-11-21,2020-11-22,3.9,4.3,5.9,0,0,0,3.1,0.7,0.11742392087212239,3.6999999999999997,0.7,0.1316852640652318,5.0,1.2,0.19193154847040028,-0.6250496486104377,0.7805849965070866,-0.5000000000000004,0.8660254037844384,6.79999999999999,3.666666666666657,15.11428571428571,4.842857142857144,11.592857142857143,3.849999999999999,6.2,0.0,0.0,6.7666666666666435,2.100000000000001,13.542857142857144,4.2,9.985714285714282,3.785714285714287,6.6,0.0,4.9,8.166666666666657,2.433333333333333,19.87142857142857,5.414285714285716,15.72142857142857,5.292857142857143,8.3,0.0,11.4,0,0,0
2020-11-22,2020-11-23,10.5,16.1,19.3,0,0,0,10.3,4.0,0.4650398492640268,15.5,6.9,0.7855765287075096,18.9,7.2,0.9203492615077684,-0.6115298757991053,0.7912213413483807,-0.5000000000000004,0.8660254037844384,6.79999999999999,3.133333333333324,14.328571428571424,4.542857142857144,10.521428571428572,3.3785714285714277,10.5,16.0,25.5,7.466666666666644,2.8666666666666685,13.12857142857143,3.0714285714285716,10.742857142857138,4.100000000000001,14.0,19.0,5.5,10.466666666666656,4.0,19.628571428571426,4.82857142857143,15.599999999999996,5.178571428571426,12.4,21.0,21.0,0,0,0
2020-11-23,2020-11-24,40.2,35.1,63.6,0,0,0,39.4,6.0,0.9938208211551032,34.7,11.0,1.2217648832015764,62.7,9.4,1.656181602361287,-0.5978291414589552,0.801623551065242,-0.5000000000000004,0.8660254037844384,18.199999999999992,3.566666666666657,20.01428571428571,5.400000000000001,13.321428571428571,3.7999999999999994,6.0,0.4,1.0,18.499999999999975,6.200000000000002,18.142857142857146,4.642857142857143,13.214285714285714,4.885714285714287,2.0,0.0,0.5,29.599999999999994,5.933333333333334,28.642857142857142,6.1714285714285735,19.89285714285714,5.778571428571427,6.2,0.5,3.5,0,0,0
2020-11-24,2020-11-25,36.6,37.6,48.8,0,0,0,36.1,1.8,0.5071581901385025,37.6,1.9,0.5196490043474521,49.4,3.3,0.6652232180438092,-0.5839514998576998,0.8117885474764613,-0.5000000000000004,0.8660254037844384,29.099999999999994,3.9333333333333242,16.27142857142857,3.42857142857143,15.828571428571431,3.8571428571428568,3.9,62.8,1.5,29.59999999999998,6.600000000000001,16.528571428571432,3.914285714285714,14.971428571428572,4.507142857142858,4.3,48.9,13.0,43.9,6.633333333333334,23.5,4.042857142857145,23.307142857142853,6.0142857142857125,5.9,84.8,1.0,0,0,0
2020-11-25,2020-11-26,12.7,12.3,16.8,0,0,0,12.2,0.9,0.2438632777718163,11.9,0.9,0.2378609906588152,16.0,1.2,0.3214004443276878,-0.5699010576127624,0.8217133225960589,-0.5000000000000004,0.8660254037844384,29.833333333333325,2.89999999999999,17.199999999999996,3.385714285714287,14.757142857142858,3.3285714285714283,10.5,6.2,27.7,28.33333333333331,4.600000000000001,17.342857142857145,3.857142857142857,14.44285714285714,3.850000000000001,16.1,6.6,19.7,43.06666666666666,4.633333333333334,24.71428571428571,4.057142857142859,22.257142857142856,5.157142857142857,19.3,8.3,31.5,0,0,0
2020-11-26,2020-11-27,2.1,6.0,3.3,0,0,0,1.6,0.7,0.09588004201156959,5.2,2.5,0.296618367840481,2.8,1.3,0.1521195282571997,-0.5556819724760489,0.8313949395234058,-0.5000000000000004,0.8660254037844384,17.133333333333322,1.1333333333333238,15.999999999999998,2.6857142857142873,14.885714285714286,3.3785714285714277,40.2,10.5,0.3,18.63333333333331,1.7666666666666677,16.200000000000003,3.5571428571428574,14.635714285714284,3.857142857142858,35.1,14.0,3.3,22.966666666666658,1.9333333333333333,23.414285714285715,3.8857142857142875,22.49285714285714,5.249999999999999,63.6,12.4,0.0,0,0,0
2020-11-27,2020-11-28,54.6,32.5,76.4,0,0,0,54.199999999999996,13.5,1.8287746352863348,32.1,8.9,1.188349419196754,75.39999999999999,18.4,2.772229927680932,-0.5412984521036173,0.8408305333122887,-0.5000000000000004,0.8660254037844384,23.133333333333326,5.0333333333333234,22.94285714285714,3.942857142857144,18.75,4.3428571428571425,36.6,6.0,0.5,16.933333333333312,4.100000000000001,20.55714285714286,4.685714285714285,16.74285714285714,4.392857142857144,37.6,2.0,3.0,32.16666666666666,6.966666666666666,33.442857142857136,6.000000000000002,26.235714285714284,5.621428571428571,48.8,6.2,24.0,0,0,0
2020-11-28,2020-11-29,47.4,54.0,22.8,0,0,0,47.0,10.1,1.6459506398346,54.4,12.6,2.120708256402075,22.8,2.7,0.45102223075096737,-0.5267547528105542,0.8500173118187018,-0.5000000000000004,0.8660254037844384,34.69999999999999,8.099999999999989,29.15714285714285,5.285714285714287,22.13571428571429,5.064285714285714,12.7,3.9,0.0,30.83333333333331,8.000000000000002,27.657142857142862,6.385714285714285,20.599999999999998,5.292857142857144,12.3,4.3,0.0,34.16666666666666,7.466666666666666,35.857142857142854,6.214285714285716,27.86428571428571,5.814285714285714,16.8,5.9,0.0,0,0,0
